To people who have not voted remember Hillary hates all Americans it in her emails she hates us all how can u vote 4 some1 that hates u,-1
It's too late to stop someone like Hillary  all you can focus on is creating a culture that won't produce another like her.,-1
For anyone who wears weave you wont be needing to worry about that if your ass didn't vote for Hillary ok,-1
you guys my other roommate voted for hillary i'm not alone in this house with being anti-trump,1
"A Hillary Clinton presidency will look like the Godfather IV. ""Just when I thought I was in they kept pulling me back out""",1
USA President Hillary Clinton's plans for the Middles East . https:// lnkd.in/eH_cmKb,1
Eu acho que vai ganhar Hillary Clinton ou Donald Trump.,1
Hillary Ends Campaign With Huma At Her Side‰Û_ http://www. weaselzippers.us/305988-hillary -ends-campaign-with-huma-at-her-side/ ‰Û_ via @weaselzippers,1
@ceileighT when Hillary is elected remind your parents that they're gonna have to pay thousands/month for health care,-1
i understand that hillary isn't a good person...i dont like her myself either but i have respect for minorities as well as +,-1
A loaf of bread would be a better president than Hillary or Trump.,1
I SRLSY CANT BELIEVE THAT TRUMP IS BEATING HILLARY FOT SO MANY VOTES,-1
@seanhannity Bless our homless Veterans and unemployed coal miners. Hillary = 500 000 unvetted Syrians. pic.twitter.com/gKHKJ16AG6,-1
@tommyshida don't believe any polls people. Everyone get out and vote @realDonaldTrump we must vote to offset Hillary 's fraud,-1
If u actually think Trump would be a better president than Hillary then I will unfriend u irl,1
Ni Hillary Clinton ni Donald Trump: l'adequat Ì©s Toni Florido! https:// twitter.com/toni_florido/s tatus/796111837880352768 ‰Û_,1
@flawlessflop Is Hillary the center of a Pedophile ring? Experts think so!! @risetoflyy @Johnatsrs1949 @Biegenzahn @NimbleNavgater pic.twitter.com/fJPR6tXIIN,-1
I'm getting drunk tonight if Hillary wins & I'm getting drunk tonight if Trump wins...WHO'S WITH ME?!,1
"Hillary ""Tell them Women Black Hispanic & needy Latino voters what they want to hear."" http://www. patheos.com/blogs/davidcla rke/2016/10/catholics-southerners-and-needy-latinos-get-mocked-by-hillary-clinton/?utm_content=buffer5948c&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer ‰Û_ pic.twitter.com/ja6zQT4Pe2",1
if Hillary wins I'll PayPal everyone $100 that RTs this.,-1
@halsey supporting our Hillary pic.twitter.com/fGA4nVaRbT,-1
@KalelKitten nothing? I didnt say i didnt want her for president. Im.. mostly pro hillary  maybe disagree with sum policies,1
When you have to vote for either Trump or Hillary pic.twitter.com/hCKbQsDH4h,-1
"@MissLizzyNJ ""I love war and to see bloodshed I therefore vote for my friend Hillary "" Colin Powell pic.twitter.com/xdFJMO6B7Y",-1
Hillary had to bribe people with a free concert to get them to show up and Trump still had more lmao!!! What a loser,1
if hillary was winning they would,1
"Talking about illegal immigrants at work today and a man said ""build that wall Trump"". Just last week he voted for Hillary .",-1
Like??????? How do you compare Hillary with the Cheeto??????? https:// twitter.com/dressedindrama /status/795733650369351680 ‰Û_,1
if Hillary Clinton and Donald trump is the best they came up with I'm scared,1
If you're an American citizen don't waste that shit pls go vote Idc if you're for Trump Hillary  or the third party,-1
"Pero al igual que dan conciencia que razonen porquÌ© Hillary y no solo sea un ""i'm with her""",1
i know hillary isnt perfect but tr*mp would turn the world into the wasteland from mad max fury road in 2 yrs tops,1
@MichaeljFox_2 : I'm gonna be asleep before they say who won president so if Trump wins come wake me up& if Hillary wins kill me in my sleep,1
assim q a hillary ganhar as eleiÌ_Ìµes dou dez minutos pra katy comemorar e depois entrar no estÌ_dio e focar 100% do tempo no KP4 pic.twitter.com/VP44KqGxU1,-1
I don't like them both not trump and not hillary  but you know if i had to chose i have to go with hillary,1
I've known Hillary would win when she entered. I'm excited. Time to misbehave.,1
"My dad just referred to Hillary as ""Killary"" and my mom was like ""I like that that's a good one!""",-1
Hillary 's New middleclass housing pic.twitter.com/gwfXjJyyxy,-1
se van a sorprender cuando ganÌ© Hillary tambiÌ©n? pic.twitter.com/LXJg94UriX,-1
WikiLeaks criticizes both Hillary Clinton and Donald Trump condemns ‰ÛÏMcCarthyite‰Ûù‰Û_ http:// gonewsgo.com/2016/11/08/wik ileaks-criticizes-both-hillary-clinton-and-donald-trump-condemns-mccarthyite-russia-accusations/ ‰Û_ pic.twitter.com/wrK4JHQj69,1
If Hillary and Trump were stranded on a deserted island who would make it out alive?,1
Report: Bill Clinton Wasn't Only One to Go to 'Sex Slave Island' Hillary Went with Him--'Six Times' http:// ijr.com/wildfire/2016/ 11/728945-report-bill-clinton-wasnt-the-only-one-to-go-to-sex-island-hillary-went-with-him-six-times/?utm_source=twitter&utm_medium=social ‰Û_,1
Not even Lady Gaga could save Hillary last night http:// redstatewatcher.com/article.asp?id =47865 ‰Û_,1
How'd we get two 'viable' candidates in Bernie and Hillary  but just Trump? Things that make you go hmmm..,-1
Ustedes son unos heraldos de SatanÌÁs que apoyan a Hillary pic.twitter.com/pqrb7A0M9y,-1
Hillary lost $6 Billion as SecState. PREDICTION: she'll lose $6 Trillion as President.,1
When people ask me to tell them what else Hillary has done wrong besides emails.. pic.twitter.com/VUO5X0DhCC,-1
America doesn't need another Obama administration and voting for Hillary will give us just that. It's time we make America Great Again! https:// twitter.com/_carolineotool e/status/795723819143065601 ‰Û_,-1
Cornish hens still frozen. I'll be celebrating Hillary 's win TOMORROW with a special dinner.,1
Steve Harvey: President of America is... Hillary Clinton Steve Harvey: I have to apologize.. the 1st runner up is Hillary Clinton pic.twitter.com/9dwTZXawGR,-1
If Hillary Clinton wins she'll be the the first president to have bonked another president :O https://www. youtube.com/watch?v=43l_B6 i_yUI ‰Û_,1
With the election coming to a close do you think Hillary Clinton is...,1
Hillary Clinton 23% Donald Trump 34% LÌ_pez Obrador 43% SegÌ_n el periÌ_dico regeneraciÌ_n AMLO ya puede declararse presidente legÌ_timo.,1
WE ARE ALL 9 KINDS OF FUCKED IF HILLARY BECOMES PRESIDENT,1
I did.I voted for the most experienced & smartest candidate Hillary !,1
people also conveniently forget that Bush deleted emails too and thousands more than Hillary did,-1
@adamjones985 if Brady and Belichick supported Hillary  would your berries be tingling.... Who gives a shit if they support Trump,1
Hillary Clinton Donald Trump PollasEnVinagr_,1
. @realDonaldTrump @HillaryClinton #Hillary #ImWithHer #BlueWave #Clinton #StrongerTogether #HillaryClinton #UniteBlue pic.twitter.com/JLR56FcgfA,1
@realDonaldTrump @GENUG @seanhannity @KellyannePolls @FoxNews If Cruz would've been the nominee Hillary would've chewed him & spit him out,1
I think it's gonna be Hillary but would be fun to see what happens when Trump wins,1
Is Hillary Clinton healthy enough to be President of the United States? NO. What do you think? https://www. conservativeoutfitters.com/blogs/news/wat ch-bill-clinton-helps-hillary-as-she-staggers-to-the-car-video ‰Û_ via @ConsrvOutfitter,1
I voted for Hillary •üè fuck trump everybody go vote please don't talk about it be about it pic.twitter.com/GsRPCN7NUJ,-1
åÀEs idea mÌ_a o MÌ_nica RincÌ_n acabada de decir que el comando de Hillary Clinton refleja su transparencia y feminidad? pic.twitter.com/aEx2XOTlKP,-1
Me: what would you like to drink Them: unsweet tea Me: I'm guessing you voted for Hillary too huh?,1
Y'all wild as shit with these Hillary pictures and videos,1
Td mundo sabe que a Hillary nÌ£o Ì© perfeita Mas meu Trump Ì© uma piada vÌ©i pic.twitter.com/ohQ5Pg7jex,-1
Waiting for Hillary ... pic.twitter.com/y7IZa78xJB,-1
Hillary Clinton Donald Trump None of the above,1
Just got off the phone with the Illuminati. They say if this gets 100 RTs they'll rig the election for Hillary !,1
I will not be able to sleep tonight knowing Hillary Clinton will be our next president!,1
they voted for Hillary ! They are part of the establishment ! They made this mess anyways.,1
Some voting machines are still changing Republican tickets to Hillary votes. That's just sad.,-1
ill research that but everyone one is saying stuff about hillary but nothin about how trumps on trial for raping a 13 year old,-1
If Hillary does to the rest of the nation what she did to upstate NY May God grant you mercy & salvation you just can't put lipstick on pork pic.twitter.com/CDgEweobuC,-1
muito legal essas eleiÌ_Ìµes americanas hillary x trump mas serÌÁ que eles vÌ£o ter um momento mais icÌ«nico que esse? pic.twitter.com/w4O16iZl00,-1
-If Democrats like Hillary Clinton did not rig the machines there would be no need to double check each other!!!!,1
Rogen can't get to Sam's Hillary conclusion either. Apparently that's reserved for Sam and like 5 of us here on Twitter.,-1
Final Prediction: Hillary with the comfortable victory. However if you gave me 5-1 odds I'd bet on Trump.,1
If we elect Hillary president will she finally close her mouth? Please? I can't take any more of those pics with her mouth open wide.,1
I can go to sleep knowing that taylor swift voted for hillary clinton and somehow that was everything,-1
What is SO sickening is the Dems don't even know WHY they are voting Hillary except she is a woman. So was the wicked witch of the west.,1
If you vote for Hillary for the sole reason that she doesn't say mean things about minorities you need to open your eyes to real problems.,-1
hillary clinton e donald trump podem ate esta disputando mas a pergunta q nao quer calar Ì©: se vc morasse em south park em quem vc votariaåÀ?,1
"#DHS #HomelandSecurity #HillaryClinton #Obama #Treason #Conspiracy "" #Democrat presidential nominee Hillary ... http:// fb.me/8cwvJmjEn",1
Real talk. How much of the Hillary hate is based on at least subliminally the fact that she‰Ûªs a woman? Similar to Obama being black.,-1
Elecciones EEUU en VIVO | Estados Unidos vota entre Hillary Clinton y Donald Trump http:// internacional.elpais.com/internacional/ 2016/11/08/actualidad/1478603130_588370.html?id_externo_rsoc=TW_CC ‰Û_,1
Excellent question! Just why ARE they all switching toward Hillary ? If true glitches one would assume it to go both ways. https:// twitter.com/TIMENOUT/statu s/796128916188659713 ‰Û_,1
I've never despised a stranger until Hillary Clinton came along,1
Already into my first martini. If Hillary loses Florida then all bets are off. Hoping for the best! pic.twitter.com/ZF1yUmJGsd,-1
George W. Bush Did Not Vote for Hillary Clinton or Donald Trump http:// ow.ly/yN0U100othn,1
Hoping and praying Hillary Clinton becomes the next President of USA: VidyaåÊBalan http://www. celebsnewz.com/hoping-and-pra ying-hillary-clinton-becomes-the-next-president-of-usa-vidya-balan/ ‰Û_ pic.twitter.com/Gmu77l6oJY,1
Because that's all hillary has done that's bad.... ok https:// twitter.com/dressedindrama /status/795733650369351680 ‰Û_,-1
Encuesta de salida Mitofsky: Hillary Clinton 23% Donald Trump 34% El PRI 43%,1
Hillary Clinton Donald Trump 'Pooper' Figurines On Sale In Barcelona http://www. ndtv.com/offbeat/hillar y-clinton-donald-trump-pooper-figurines-on-sale-in-barcelona-1622992 ‰Û_ via @ndtv,1
@mitchellvii -CNN getting ready to call Florida for Hillary rumors all over Twitter?,-1
I'm holding out for Hillary Clinton! I think she's a strong candidate with previous public service experience. Trumps a fool,1
If Hillary Clinton wins she'll be the the first president to have bonked another president :O https://www. youtube.com/watch?v=43l_B6 i_yUI ‰Û_,1
EPT_bot: hillary clinton donald trurnp pretzellover65,1
but who told you that all democrats will vote Hillary ? Some might vote Trump some Jill some write in Bernie etc,-1
Keep thinking if I had one classified email on my server I would be in jail for a long time and Hillary is running for president,1
Guys we obv know that Hillary Clinton & Donald trump ain't winning president of U.S.A it's obv gonna be Jill stein with her 2% in polls,1
Hillary would support a law taking children away from parents who home school. Hillary the home wrecker now.,1
I didn't vote for Hillary because she's a women I voted for Hillary because I am. On November‰Û_ https://www. instagram.com/p/BMkUufRDLnh/,1
I mean I know they're shit but I rather Hillary as the president than this dude man,1
Hillary better hope she wins or we're all going 2B honking at her on the side of the highway picking up trash with the rest of the prisoners,1
VOTE for God America Freedom our Soldiers that fight for us and the men Hillary killed! Vote Trump! pic.twitter.com/oB780F5z8a,-1
Hey Hillary pic.twitter.com/rhxlinVgPg,-1
THERE'S STILL HOPE THOUGH. EVEN IF TRUMP WINS ALL THE SWING STATES BUT HILLARY WINS FLORIDA THEN SHE'S GUARANTEED TO WIN pic.twitter.com/t6wDOFV2a8,-1
Hillary Rodham Clinton kommer att bli d. naesta USA president.,1
Hate to say it but calling it now Hillary gonna win. They love those democrats.,1
And you deserve a punch anyone not voting is just wasting a vote for Hillary &making America somewhat okay rather than having a twat instead https:// twitter.com/wroetoshaw/sta tus/796127271400730625 ‰Û_,-1
hillary clinton donald trurnp pretzellover65,1
WWIII coming courtesy of Hillary . She can't wait to carry out her personal vendettas like with Lybia. She's dying what does she care? MAGA,1
Over half of America dislikes both Trump and Hillary --so it makes perfect sense that we nominated them. https:// twitter.com/abc/status/796 116309935329284 ‰Û_,-1
How would a Trump win impact possible MLB expansion to Mexico? How would Hillary impact anti-trust status? http:// bit.ly/2fACPMz,1
Slew Of Election Eve Polling Shows Hillary Clinton On The Verge Of Making History via @politicususa http://www. politicususa.com/2016/11/07/sle w-election-eve-polls-show-clinton-wind-campaign-ends.html ‰Û_,1
My daughter is very dramatically against Donald trump she tried to make me vote even tho I'm not even registered so I would vote Hillary,1
If these third party idiots cost Hillary the election I s2g... pic.twitter.com/5rbP5iofa2,-1
you ain't have to do hillary like dat pic.twitter.com/5xhrA6mgRG,-1
Hillary Clinton ou Donald Trump...? Ìä pisou na merda abre os dedos.,1
Vote for Hillary Clinton my KatyCats !! pic.twitter.com/42JSK0p011,-1
Yeah the machines went bad when people tried to vote for Hillary 20 times!,-1
Hillary 's stars in Orange is the new Black pic.twitter.com/9sMIEwUxEI,-1
BUT EVEN IF HILLARY WINS IT SHOULD BE THE SAME SO WE GOT A WIN WIN SITUATION HERE.,1
if canadians could vote Hillary would win so quick i,1
I guess you missed the Presidential debates where Hillary agreed with Bernie about national police reform? Not too long ago,1
"@girl4Trump ""I love war and to see bloodshed I therefore vote for my friend Hillary "" Colin Powell pic.twitter.com/qsEq60Lw0C",-1
I think republicans will gains seats tonight. should be many Hillary voters that don't want her to have an easy time getting her crap done,-1
USA President Hillary Clinton's plans for the Middles East . https:// youtu.be/2N-YZKgA_Zs via @YouTube http:// fb.me/MPpYV0lQ,1
O Trump jÌÁ comeÌ_ou com mais votos que a Hillary pic.twitter.com/47g20Odd3b,-1
If Hillary Clinton wins she'll be the the first president to have bonked another president :O https://www. youtube.com/watch?v=43l_B6 i_yUI ‰Û_,1
Voting for Hillary . I want to be honest with everybody. I actually am not a democrat. Historically both democrats... http:// fb.me/5dUn8Ciqm,1
The higher Ups needed someone that people can vote against and have Hillary look like a saint. Donald Trump nailed that part,-1
USA President Hillary Clinton's plans for the Middles East . https:// youtu.be/2N-YZKgA_Zs via @YouTube,1
Lmao Hillary has that OW factor! Can't break her! She's made of steel! GOP tried for years to lie about her and run her offTough as nails https:// twitter.com/activist360/st atus/792724123927576578 ‰Û_,-1
People saying that they'll move if trump or Hillary wins is like Tarantino saying he'll retire after 10 movies.,-1
I hope a lot of you guys went out to vote. Whether for Hillary or not just glad that y'all voted.,-1
Throwback to the beautiful time of our lifes when nobody knew Hillary Clinton and Donald Trump would be the next election candidates,1
Votar nos Estados Unidos Ì© complicado alem de preencher vÌÁrios campos na cÌ©dula. A facilidade Ì© urnas por todo canto. Hillary ganhou ufa!!! pic.twitter.com/9pbr7wMWD0,-1
Slightly annoyed that my mom voted third party instead of voting for Hillary . Voting third party is basically throwing away ur vote...,-1
@realDonaldTrump your dad will be mr president Hillary should be locked up From (UK),1
"The only ERROR on the machine is the stuff on it that says ""TRUMP / HILLARY "" but not Queen Elizabeth...",-1
@twitter Voted For Hillary Clinton Yesterday,-1
'Better have been joshing about voting for Hillary  Mel swear down. That wall will be closer than I planned u witch' pic.twitter.com/LyDdyQoaYb,-1
'Pantsuit Power' flashmob video for Hillary Clinton: Two women 170 dancers and no police http:// wapo.st/2d8cMu7?tid=ss _tw ‰Û_ @therealroseanne,1
Interesting that you mention that. It is definitely a similarity between the two. Hillary is just as bad.,-1
I can't get that twerk song vote for who you want vote for Hillary out of my head wtf,-1
Hope Hillary makes us go out here with no worries,1
Vou ficar acordada atÌ© ÌÊ 1 pra ver se foi a Hillary ou o Pato Donald que venceu,1
I now believe that liberals are so sexist that all they care about is that Hillary is a woman & therefore she is worthy of their vote.,-1
How is Hillary ahead in Massachesettes? By 2 points with 20 percent in? No way,1
Pour que les gens comprennent bien Hillary cest Marine et Donald cest Jean Marie,1
they're either going to be fucked if Hillary is president or majorly fucked if trump is,1
 Hillary is just as bad! She thinks abortion is okay omg real words that just left my friends mouth is he actually my friend?? I don't know,-1
Sembarangaaaan Saya tuh yg maju paling depan kalo Mbak Hillary di bully sama Mas Donald...kaaan aku sakti https:// twitter.com/lufidza23/stat us/796131243133792256 ‰Û_,1
Hard working @Karin_Pihl pÌ´ plats i New York. Hon hoppas Hillary vinner (annars mÌ´ste hon skriva en ny text) pic.twitter.com/9rDb5KcIuL,-1
5 cosas que tal vez no sepas sobre Hillary Clinton y Donald Trump https:// actualidad.rt.com/actualidad/223 119-cosas-vez-sepas-hillary-trump ‰Û_,1
When hillary wins at eagan pic.twitter.com/1XN46cLZBV,-1
Ni Hillary Clinton ni Donald Trump. Igualitarismo.,1
John Podesta says that Hillary Clinton literally hates everyday Americans. pic.twitter.com/rbQPeQeykz,-1
jajaja pues si lo creo porque dijo que no aceptarÌ_a que Gane DoÌ±a Hillary XD pic.twitter.com/oXCw7w2HWD,-1
Hillary finishes campaign with Huma by her side http:// nypost.com/2016/11/08/hum a-abedin-makes-first-appearance-after-email-probe-at-final-clinton-rally/ ‰Û_,1
If Hillary wins it will be only the 4th time in US history that a Democrat is elected president with their predecessor also being a Democrat,1
so your assertion then is that the FBI and the House of Representatives were paid off by Hillary Clinton?,-1
Some people hate Trump some people hate Hillary . But everybody hates Chris pic.twitter.com/ebifW3wCAi,-1
Peeps talking bout Hillary 's emails but Trump? pic.twitter.com/Ir8V1hsVIm,-1
especially with trump or Hillary as president,1
Hillary Diane Rodham at Wellesley College. pic.twitter.com/hshGcnncp0,-1
my kids tell me that Hillary kills people and she's a bad person lol,-1
If Hillary ain't the new president tell me what she is thennnnnn Bitch she her her,1
Will Hillary Clinton or Donald J. Trump be the next president? Which party will take Congress? Find out with the... http:// fb.me/88F4JNRtV,1
Hillary lo tiene claro pic.twitter.com/rc72eABFr1,-1
Me: why do you have all your guns in that bag? Pawpaw: I'm gonna bury them just in case Hillary wins,-1
"antoinenorth: RT trickytweeter: Voted & yelledCrooked Hillary for prison. Man said not allowed to do that. I said ""I don't recall"" & ‰Û_",-1
"Overheard on the subway: ""I want Trump to win but I voted for Hillary ."" Me: pic.twitter.com/HRlntA1VWI",-1
Hillary Clinton arrives in Manhattan. One block away from Trump. pic.twitter.com/C2Lcyp5nUi,-1
 Hillary becoming President will break the glass ceiling and that's what we need!!! Really? pic.twitter.com/uPNkMcSJfJ,-1
Hillary becomes president I'm finally buying a gun,1
A few of Hillary 's policies would fuck some shit up but you still can't have a person w Trump's character as a President.,1
Hillary will b in prison pic.twitter.com/1pTfdA9muW,-1
Full house at @cambridgeunion Lot of Hillary badges but no Trump support evident. But let's listen to how loud cheers/boos are with results,1
What happen to you guys? You are focus on Hillary Clinton but the American people focus on Donald Trump,1
Hillary and Donald aren't great candidates but Hillary is the best out of the worst bunch in my opinion.,1
DON'T BELIEVE ABC FAKE NEWS. They are pro Hillary wrapped in a cloak of fair and balanced news pic.twitter.com/pNB8Ek3kGb,-1
me if trump wins vs me if hillary wins pic.twitter.com/XgqCQttwwO,-1
Look at what Hillary 's $ pal's Saudi Arabia have been doing - CRIMES AGAINST HUMANITY- Look! pic.twitter.com/gD1pY0nHsV,-1
yes exactly. Even as a big guy myself I would be worried being in a room with Hillary . There is deep crazy in those eyes.,1
Last night i thought hillary would seal the poll but today my instinct is for trump to win it. IDK,1
when will Hillary or Trump EVER @tylertherat pic.twitter.com/EWhPINMApq,-1
Not watching your corrupt network that has helped Hillary at every turn Why did she need the questions? Not bright enough ? WTH https:// twitter.com/cnn/status/795 731697849528321 ‰Û_,-1
Praying Hillary doesn't win but either way I'm super glad I don't have to say that piece of trash Obama is our president anymore.,-1
no lo creo. Me saturÌ_ un poco. AcÌÁ serÌÁ medianoche pronto. Me despertarÌ© maÌ±ana con la noticia de Hillary President ;),1
Tide turning in NH as Hillary 's early Dixville Notch lead evaporates. pic.twitter.com/3ndVWZfqfc,-1
Hillary deletes some emails so she cannot be president! I do not understand.,1
Trumping Hillary right now Trump 11162 Hillary 3952 pic.twitter.com/MAXu888VAK,-1
"You aren't ""stupid"" for voting for Hillary Clinton nor are you ""stupid"" for voting for Donald Trump it's your CHOICE.....",1
it's only two states that traditionally always vote republican!! Once you get to the eastern states it's all hillary :),-1
IF Hillary Wins.... hope not pic.twitter.com/AanTXZJ3qP,-1
' Hillary can't ban those guns' pic.twitter.com/NFEqnBwS2f,-1
If you voted for Hillary just because she's a woman. You're whats wrong with the world,1
George W. Bush did not vote for Hillary Clinton or Donald Trump http:// peoplem.ag/aj8I2Hm pic.twitter.com/Vjbwf3tQtY,1
If pipe were still a Knick he would make it rain... but he is on Team Hillary  hahaha,1
The 2016 Presidential Election Drinking Game: For every state that Hillary wins drink. For every state that Trump wins drink.,-1
so the book came out declaring how Hillary became president Kyle the election hasn't happened,1
"@TownCarTaxi ""I love to see war and bloodshed I therefore vote for my friend Hillary "" Colin Powell pic.twitter.com/dHuzZtBrKG",-1
I got it from a website. Hillary avatar or something. I just googled hillary Clinton twitter photo edit or something hahaa,-1
Hillary paid Lady Gaga $21000 for her endorsement/support/performance Beyonce and Jayz $62 million for trying to lure black voters Hm. pic.twitter.com/Slk1uAqq5C,-1
I think its funny that college educated voters have a much higher chance of voting for hillary then noneducated voters.. lmao,-1
E The people traveling with hillary even know how to smile while they lie to your face a trait hillary has perfected. VOTE TRUMP,1
Hillary talking war with Russia not trump. SECURE southern border is a good thing,1
George W. Bush Did Not Vote for Hillary Clinton or Donald Trump http:// people.com/politics/georg e-w-bush-vote-election-2016-didnt-vote-for-hillary-clinton-donald-trump/ ‰Û_ via @people,1
Med det sagt tror jag inte att Hillary blir nÌ´gon bra president.,1
I know Hillary 's numbers look good but this is still terrifying. Definitely staying up tonight. Who's with me?,1
Da Hillary Clinton ao Donald Trump nÌ£o sei qual deles o pior....,1
Hillary getting blown in Indiana and Kentucky pic.twitter.com/Oh2M6AkqEC,-1
hillary clinton donald trump slayergamerytyt,1
omfg my little sister just told me that at school she was telling her friends how if hillary wins she'll take away guns and kill children...,-1
Both Hillary and Trump are awful. The fact that this is who our country will be ran by just shows how fucking stupid we are as a nation.,-1
Guys Hillary becomes president I'm buying an AK,1
USA President Hillary Clinton's plans for the Middles East . http:// fb.me/8lx2TI5xk,1
Why should they? They always treated like immigrants. So... Now Hillary will also execute some hawkish policies. https:// twitter.com/SoniaArfan/sta tus/796129676272037888 ‰Û_,1
well $ hillary called Blk children super predators THEN helped pass a crime bill that targeted poc yet u voted for her huh?,-1
FLORIDE mÌ¬re de toutes les batailles : Hillary Clinton devance Donald Trump d'aprÌ¬s le tracker @Slate@VoteCastr's http://www. slate.com/votecastr_elec tion_day_turnout_tracker.html ‰Û_,1
I swear some of these people that still support Hillary are mental..,-1
Hillary Clinton or Donald Trump? The most likely scenarios http:// news.sky.com/story/hillary- clinton-or-donald-trump-the-most-likely-scenarios-10649170 ‰Û_ pic.twitter.com/xHkyQzj2iK,1
Hillary 's a cold hearted scheming bitch but I prefer her over Trump bcs he's too impulsive & egomanic. He should stick with celeb apprentice,1
the fact that people are actually voting for hillary ...,-1
I wish everyone who hates Hillary and Trump would vote for Jill Stein,1
Optimism From Hillary Clinton and Darkness From Donald Trump at Campaign‰Ûªs End http:// nyti.ms/2exjiYY One speech doesn't change a message,1
I wonder how Hillary will top what bill did in the Oval Office,1
Las fotos mÌÁs curiosas de Hillary Clinton y Donald Trump - El Comercio http:// dlvr.it/McvQYP,1
Hillary doesn't fit that description that's for sure https:// twitter.com/whitney_call/s tatus/796019154260066304 ‰Û_,-1
If we have to watch them that's not good news for Hillary .,-1
Hasta el momento: Hillary Clinton 23% Donald Trump 34% El PRI 43% Fuente: Consulta Mitofsky.,1
Woah maybe Hillary ain't so bad? wtf is this pic.twitter.com/bK5s4fei9a,-1
I made Hillary Clinton president. Play the BBC's Predict the President game http://www. bbc.co.uk/news/resources /idt-ae25cd31-fdd8-45f8-a0f6-ae7ac1efb08a ‰Û_,1
Hillary Donald les deux sont des virus faut juste voir lequel tue le moins vite,1
Look at what Hillary 's $ pal's Saudi Arabia have been doing - CRIMES AGAINST HUMANITY- Look! pic.twitter.com/kHQlTiqHSg,-1
Brinklees face when hears you voted for hillary pic.twitter.com/9U1bL8B4fP,-1
"417 views ""Why Should Vote For Hillary Clinton And Not Donald Trump Instead?"" by @Masnur .. from @M4ngU5il http:// chirpstory.com/li/335504",1
Saw on the news that 10+ voting stations in my area were switching vote to Hillary when clicking on Trumps name lmao. Prob not rigged tho,-1
How would a Trump win impact possible MLB expansion to Mexico? How would Hillary impact anti-trust status? http:// bit.ly/2fACPMz,1
If you support Hillary or Trump!! Yes!! That's great!! But don't harass people that don't have the same view points as you.,-1
Highly upset that @beetle_baileey has my Hillary for prison shirt AND ISN'T REGISTERED TO VOTE,-1
"More Failure guaranteed. Hillary made terrible mess in the Middle East now she is ""correcting"" by importing these savages. pic.twitter.com/wEw2nXV3Oz",-1
I have 3 years to go to full social security. If Hillary gets in better kiss that goodbye. She'll be giving it away to the illegals,-1
"Meu pai: ""Se a Hillary nÌ£o ganhar vocÌ» desiste de ir embora porque vocÌ» nÌ£o vai morar em um paÌ_s com Trump como presidente"" pic.twitter.com/vuig4UUns8",-1
BabaÌ_ zaten abd de hillary olmas€± imkans€±zd€± ya trump olur yani pic.twitter.com/cu5Om1t1dj,-1
Hillary would bring more corruption not change!,1
I feel like all the sane (not self centred) people are voting for Hillary because they know it's what's best,1
Hillary to win with 51.3% of the votes,1
maybe if Hillary becomes president.. You can abort it,1
hope hillary just says fuck it and literally comes crashing through the massive glass ceiling at the convention centre she's at tonight pic.twitter.com/5Qel2XbRRY,-1
I just overheard my mom tell my aunt that she voted for Hillary  she told me earlier that she's was voting for Trump. I can't trust her.,-1
@BretBaier I don't understand why these surrogates say that trump was divisive when it was Hillary that placed 1/2 of Americans in baskets?,-1
@FoxNews@realDonaldTrump That is BS. Our soldiers do not want Hillary as their boss!!,-1
Make history again! Vote for Hillary !! #imwithher #strongertogether #vote,1
THEY'RE CHEATING IN DURHAM COUNTY NC. IT MAY BE THE ONLY COUNTY IN NC WHERE HILLARY WOULD BEAT TRUMP! AM I WRONG? NO.,1
And I realize you have a career so I'll just say that we both know the DNC and Hillary cheated in our primary.,-1
Reasons not to vote for Hillary : dab Reason to vote for Trump: no dab pic.twitter.com/9U60yfZluR,-1
I would not even want to put down Hillary Clinton's throat because she would lie and bite me,1
in MÌ©xico hope that too. We are worried!! Mexican people support Hillary Clinton,-1
"I hate hillary  ""That means you support sexual assault and racism"" ""...No that's not what that means at all""",-1
If the election is rigged & Hillary is elected.... U know there will be a horrible effects quickly May God be with u,1
I think most people will be voting for the lesser of the two evil which will be Hillary  that is how it will turn out :),-1
I hope we come to find out that Hillary has a dick so she can't use the woman/victim card anymore. She makes me ashamed to have a vagina.,-1
Isn't it interesting that there's no voter fraud where someone tries to vote for Hillary & the vote changes to TRUMP? Amazing,-1
How Trump supporters are gonna look when Hillary wins: pic.twitter.com/zDKciXMLZf,-1
H-H-H- Hillary  your newest president Hillary https:// twitter.com/guskenworthy/s tatus/796115184691646464 ‰Û_,1
"Twitter ya parece Facebook con solo 3 patÌ©ticos ""chistes"": 1. Hillary ya ganÌ_ Kentuky 2. Trump no confÌ_a es su esposa 3. EPN va ganando",-1
Got some booze now. Trump wins = Celebrate with it. Hillary wins = The west is truly fucked.I'm going to drink my self to death.,1
prayer & hope it turns out to be HILLARY CLINTON. History is beckoning @de door,1
@moxhack voted for Hillary right? pic.twitter.com/kC8N5h5jOs,-1
yeah it would be a nightmare. They both suck but Hillary or Trump need to be held in check.,1
Trump would build a wall so that nobody can hit home runs. Hillary would say they're unfair until drug companies pay her to support them. https:// twitter.com/gmahrer/status /796128758268907520 ‰Û_,1
People r saying it's gonna be hillary for sure but we can't count on that. The most accurate polls say he has a 1/3 chance and that's,-1
